Gender,Race,Residence,Income,School Type,Hooks,Major,SAT,EC-AWARDS,ESSAY-LOR-INTERVIEW,Decision
M,WHITE,CA,Low,PUBLIC,FIRST-GEN,ENG,1440,1.0,2.5,2
M,ASIAN,MD,Low,PUBLIC,NONE,CS,1540,6.5,4.5,2
M,WHITE,IN,Low,PRIVATE,NONE,CS,1520,5.5,7.5,2
M,ASIAN,TX,Low,PUBLIC,NONE,CS,1480,8.2,5.5,1
M,WHITE,TX,Low,PUBLIC,NONE,CS,1490,8.5,8.5,1
M,ASIAN,NY,High,PRIVATE,NONE,CS,1440,8.5,7.5,1
M,ASIAN,NY,High,PUBLIC,LEGACY,ENG,1550,9.5,2.5,1
M,ASIAN,CA,Low,PRIVATE,NONE,CS,1570,7.5,3.7,1
M,ASIAN,CA,Low,-1,LEGACY,ENG,1590,5.5,1.5,1
NB,ASIAN,CO,Low,PUBLIC,FIRST-GEN,CS,1320,5.5,8.5,1
M,ASIAN,CO,Low,PUBLIC,NONE,ENG,1510,5.5,7.5,1
M,ASIAN,CA,High,PUBLIC,NONE,CS,1580,6.5,4.2,1
M,ASIAN,TX,Low,-1,NONE,CS,1540,5.5,4.2,1
M,ASIAN,CA,High,-1,NONE,CS,1530,7.5,7.2,1
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1550,8.5,4.5,1
F,ASIAN,IL,-1,PRIVATE,NONE,MATH,1460,1.0,3.5,1
M,ASIAN,OH,Low,PRIVATE,NONE,-1,1560,9.5,8.2,1
F,ASIAN,CO,Low,PUBLIC,NONE,MATH,1560,6.5,4.5,1
M,ASIAN,CA,Low,PRIVATE,NONE,CS,1510,6.5,7.5,1
M,WHITE,PA,Low,PUBLIC,FIRST-GEN,CS,1470,6.0,4.5,1
M,WHITE,PA,Low,PUBLIC,FIRST-GEN,CS,1470,6.5,4.5,1
M,WHITE,PA,Low,PUBLIC,FIRST-GEN,CS,1470,6.0,4.5,1
M,HISPANIC,CA,Low,PUBLIC,NONE,ENG,1370,5.0,2.5,1
M,-1,-1,High,PUBLIC,NONE,CS,1530,7.5,2.5,1
M,WHITE,MI,Low,-1,LEGACY,ENG,1580,3.5,1.5,1
M,WHITE,-1,Middle,PUBLIC,LGBT,ENG,1500,5.0,6.2,1
M,WHITE,-1,Low,PUBLIC,URM,CS,1580,6.5,6.5,1
